src,dst,delay
0,13,100
0,13,100
0,13,60
0,13,100
0,13,60
0,13,140
0,13,100
0,13,100
0,13,180
0,13,140
0,13,100
0,13,60
0,13,60
0,13,100
0,13,100
0,13,100
0,13,100
0,13,60
0,13,100
0,13,140
0,13,140
0,14,100
0,14,60
0,14,220
0,14,100
0,14,60
0,14,140
0,14,60
0,14,100
0,14,100
0,14,140
0,14,60
0,14,140
0,14,180
0,14,60
0,14,60
0,14,60
0,14,60
0,14,60
0,14,100
0,14,60
0,14,140
0,14,100
0,14,140
0,14,60
0,14,260
0,14,100
0,14,60
0,14,60
0,14,100
0,14,100
0,14,60
0,14,60
0,14,60
0,14,60
0,14,100
0,14,100
0,14,140
0,14,100
0,14,60
0,14,60
0,14,100
0,14,60
0,14,60
0,14,100
0,14,140
0,15,140
0,15,60
0,15,60
0,15,100
0,15,60
0,15,60
0,15,100
0,15,60
0,15,100
0,15,140
0,15,100
0,15,60
0,15,60
0,15,180
0,15,60
0,15,100
0,15,100
0,15,140
0,15,100
0,15,60
0,15,140
0,15,140
0,15,60
0,15,100
0,15,140
0,15,100
0,15,140
0,15,60
0,15,100
0,15,60
0,15,60
0,15,100
0,15,100
0,15,100
0,15,60
0,15,140
0,15,100
0,15,60
0,15,60
0,15,60
0,15,60
0,15,180
0,15,60
0,15,140
0,15,140
0,16,140
0,16,180
0,16,60
0,16,140
0,16,140
0,16,100
0,16,100
0,16,180
0,16,180
0,16,100
0,16,60
0,16,100
0,16,60
0,16,140
0,16,100
0,16,60
0,16,100
0,16,60
0,16,100
0,16,100
0,16,180
0,16,140
0,16,100
0,16,100
0,16,100
0,16,60
0,16,140
0,16,100
0,16,140
0,16,100
0,16,140
0,16,140
0,16,100
0,16,100
0,16,180
0,16,140
0,16,100
0,16,100
0,16,140
0,16,180
0,16,140
0,16,140
0,16,220
0,17,60
0,17,220
0,17,100
0,17,140
0,17,140
0,17,100
0,17,100
0,17,100
0,17,60
0,17,220
0,17,180
0,17,140
0,17,100
0,17,100
0,17,100
0,17,100
0,17,100
0,17,100
0,17,140
0,17,220
0,17,100
0,17,60
0,17,180
0,17,140
0,17,100
0,17,180
0,17,100
0,17,180
0,17,220
0,17,100
0,17,60
0,17,100
0,17,100
0,17,100
0,17,100
0,17,140
0,17,180
0,17,180
0,18,100
0,18,100
0,18,180
0,18,100
0,18,100
0,18,140
0,18,140
0,18,140
0,18,140
0,18,140
0,18,100
0,18,140
0,18,60
0,18,140
0,18,140
0,18,180
0,18,140
0,18,100
0,18,100
0,18,100
0,18,140
0,18,140
0,18,180
0,18,180
0,18,140
0,18,100
0,18,180
0,19,180
0,19,220
0,19,140
0,19,140
0,19,180
0,19,220
0,19,180
0,19,140
0,19,140
0,19,180
0,19,140
0,19,220
0,19,140
0,19,180
0,19,180
0,19,140
0,19,220
0,19,180
0,19,180
0,19,180
0,19,180
0,19,180
0,19,140
0,19,140
0,19,220
0,19,220
0,19,140
0,19,100
0,19,140
0,19,140
0,19,220
0,19,140
0,19,140
0,19,180
0,19,100
0,19,140
0,20,140
0,20,100
0,20,100
0,20,140
0,20,140
0,20,140
0,20,140
0,20,180
0,20,100
0,20,220
0,20,180
0,20,140
0,20,140
0,20,220
0,20,140
0,20,180
0,20,100
0,20,180
0,20,140
0,20,140
0,20,140
0,20,140
0,20,260
0,20,100
0,20,100
0,20,140
0,20,140
0,20,140
0,20,180
0,20,140
0,21,100
0,21,100
0,21,100
0,21,180
0,21,220
0,21,140
0,21,180
0,21,180
0,21,180
0,21,140
0,21,100
0,21,180
0,21,180
0,21,140
0,21,180
0,21,100
0,21,140
0,21,140
0,21,100
0,21,100
0,21,140
0,21,100
0,21,140
0,21,100
0,21,100
0,21,220
0,22,140
0,22,100
0,22,140
0,22,140
0,22,180
0,22,140
0,22,140
0,22,180
0,22,140
0,22,100
0,22,140
0,22,140
0,22,140
0,22,180
0,22,300
0,22,220
0,22,180
0,22,140
0,22,140
0,22,180
0,22,220
0,22,100
0,22,140
0,22,140
0,22,180
0,22,140
0,22,180
0,22,140
0,22,180
0,22,140
0,22,100
0,22,140
0,23,180
0,23,140
0,23,180
0,23,140
0,23,140
0,23,180
0,23,180
0,23,220
0,23,140
0,23,140
0,23,380
0,23,140
0,23,180
0,23,260
0,23,180
0,23,180
0,23,220
0,23,140
0,23,180
0,23,100
0,23,220
0,23,140
0,23,140
0,23,140
0,23,180
0,23,140
0,23,140
0,23,180
0,23,180
0,23,140
0,23,180
0,23,140
0,23,220
0,23,140
0,23,180
0,23,180
0,23,140
0,23,180
0,24,180
0,24,180
0,24,140
0,24,260
0,24,260
0,24,300
0,24,180
0,24,220
0,24,140
0,24,180
0,24,140
0,24,300
0,24,140
0,24,140
0,24,260
0,24,180
0,24,140
0,24,140
0,24,140
0,24,140
0,24,180
0,24,180
0,24,180
0,24,140
0,24,140
0,24,180
0,25,180
0,25,140
0,25,180
0,25,220
0,25,180
0,25,180
0,25,180
0,25,220
0,25,140
0,25,220
0,25,180
0,25,220
0,25,180
0,25,140
0,25,140
0,25,180
0,25,180
0,25,260
0,25,220
0,25,180
0,26,140
0,26,140
0,26,140
0,26,180
0,26,220
0,26,100
0,26,140
0,26,140
0,26,100
0,26,180
0,26,140
0,26,140
0,26,180
0,26,180
0,26,100
0,26,180
0,26,140
0,26,140
0,26,220
0,26,140
0,26,180
0,26,180
0,26,180
0,26,140
0,26,100
0,26,180
0,27,100
0,27,140
0,27,60
0,27,220
0,27,140
0,27,100
0,27,140
0,27,140
0,27,60
0,27,100
0,27,140
0,27,100
0,27,100
0,27,100
0,27,100
0,27,60
0,27,100
0,27,140
0,27,100
0,27,100
0,27,100
0,27,140
0,27,100
1,2,60
1,2,20
1,2,20
1,2,20
1,2,20
1,2,20
1,2,20
1,2,20
1,2,20
1,2,20
1,2,60
1,2,20
1,2,20
1,2,20
1,2,60
1,2,60
1,2,100
1,2,20
1,2,20
1,2,20
1,2,20
1,2,20
1,2,20
1,2,20
1,2,20
1,2,20
1,2,20
1,2,20
1,2,20
1,2,60
1,2,20
1,2,20
1,2,20
1,2,20
1,2,60
1,2,20
1,2,20
1,2,60
1,2,20
1,2,20
1,2,20
1,2,20
1,3,20
1,3,100
1,3,100
1,3,60
1,3,20
1,3,140
1,3,60
1,3,20
1,3,100
1,3,60
1,3,180
1,3,60
1,3,60
1,3,180
1,3,100
1,3,60
1,3,140
1,3,60
1,3,60
1,3,100
1,3,60
1,3,60
1,3,100
1,3,100
1,3,100
1,3,60
1,3,60
1,3,140
1,3,60
1,3,60
1,3,60
1,3,60
1,3,100
1,3,100
1,3,20
1,3,60
1,3,60
1,3,60
1,3,60
1,3,100
1,3,60
1,3,60
1,3,60
1,3,60
1,3,60
1,3,60
1,3,140
1,3,100
1,4,60
1,4,60
1,4,20
1,4,20
1,4,220
1,4,20
1,4,20
1,4,100
1,4,20
1,4,20
1,4,60
1,4,100
1,4,60
1,4,20
1,4,100
1,4,60
1,4,20
1,4,60
1,4,20
1,4,20
1,4,20
1,4,20
1,4,20
1,4,100
1,4,100
1,4,100
1,4,60
1,4,60
1,4,60
1,4,20
1,4,60
1,4,140
1,4,20
1,4,20
1,4,140
1,4,100
1,4,20
1,4,20
1,4,20
1,4,20
1,4,60
1,4,60
1,5,20
1,5,20
1,5,20
1,5,20
1,5,20
1,5,20
1,5,20
1,5,20
1,5,60
1,5,140
1,5,20
1,5,20
1,5,20
1,5,20
1,5,20
1,5,20
1,5,20
1,5,20
1,5,20
1,5,60
1,5,20
1,5,20
1,5,20
1,5,20
1,5,20
1,5,60
1,5,20
1,5,20
1,5,20
1,5,60
1,5,20
1,5,60
1,5,60
1,5,20
1,5,20
1,5,20
1,5,20
1,5,20
1,5,20
1,5,20
1,5,20
1,6,100
1,6,60
1,6,100
1,6,60
1,6,20
1,6,20
1,6,60
1,6,100
1,6,20
1,6,20
1,6,20
1,6,60
1,6,60
1,6,100
1,6,60
1,6,140
1,6,20
1,6,100
1,6,60
1,6,60
1,6,100
1,6,60
1,6,140
1,6,20
1,6,20
1,6,100
1,6,60
1,6,20
1,6,20
1,6,60
1,6,20
1,6,60
1,6,60
1,6,60
1,6,20
1,6,60
1,7,260
1,7,60
1,7,100
1,7,100
1,7,60
1,7,60
1,7,100
1,7,60
1,7,60
1,7,100
1,7,100
1,7,20
1,7,220
1,7,140
1,7,100
1,7,100
1,7,180
1,7,140
1,7,100
1,7,60
1,7,60
1,7,140
1,7,100
1,7,60
1,7,140
1,7,20
1,7,60
1,8,140
1,8,260
1,8,140
1,8,180
1,8,100
1,8,220
1,8,140
1,8,60
1,8,220
1,8,60
1,8,100
1,8,140
1,8,100
1,8,100
1,8,100
1,8,60
1,8,180
1,8,60
1,8,60
1,8,300
1,8,180
1,8,180
1,8,220
1,8,100
1,8,140
1,8,60
1,8,60
1,8,140
1,8,300
1,8,140
1,8,140
1,9,100
1,9,140
1,9,260
1,9,100
1,9,100
1,9,60
1,9,100
1,9,140
1,9,100
1,9,140
1,9,140
1,9,180
1,9,100
1,9,140
1,9,100
1,9,140
1,9,140
1,9,180
1,9,140
1,9,140
1,9,100
1,9,140
1,9,140
1,9,140
1,9,140
1,9,140
1,9,220
1,10,100
1,10,100
1,10,100
1,10,140
1,10,60
1,10,300
1,10,60
1,10,140
1,10,100
1,10,100
1,10,140
1,10,100
1,10,180
1,10,220
1,10,100
1,10,140
1,10,180
1,10,180
1,10,180
1,10,140
1,10,180
1,10,140
1,10,100
1,11,100
1,11,180
1,11,60
1,11,60
1,11,180
1,11,100
1,11,20
1,11,60
1,11,100
1,11,100
1,11,100
1,11,100
1,11,140
1,11,60
1,11,20
1,11,20
1,11,20
1,11,140
1,11,60
1,11,60
1,11,100
1,12,140
1,12,100
1,12,100
1,12,180
1,12,220
1,12,180
1,12,100
1,12,100
1,12,100
1,12,60
1,12,140
1,12,100
1,12,220
1,12,140
1,12,140
1,12,140
1,12,140
1,12,140
1,12,60
1,12,140
1,12,60
1,12,60
1,12,140
1,13,100
1,13,180
1,13,140
1,13,140
1,13,220
1,13,140
1,13,140
1,13,140
1,13,100
1,13,140
1,13,180
1,13,100
1,13,100
1,13,100
1,13,100
1,13,140
1,13,100
1,13,100
1,13,140
1,13,140
1,14,60
1,14,100
1,14,220
1,14,140
1,14,180
1,14,180
1,14,60
1,14,100
1,14,60
1,14,180
1,14,100
1,14,100
1,14,60
1,14,140
1,14,60
1,14,140
1,14,140
1,15,180
1,15,60
1,15,220
1,15,140
1,15,140
1,15,60
1,15,180
1,15,100
1,15,260
1,15,100
1,15,100
1,16,140
1,16,140
1,16,140
1,16,140
1,16,180
1,16,100
1,16,140
1,16,60
1,16,100
1,16,60
1,16,100
1,16,100
1,16,300
1,16,220
1,16,220
1,16,100
1,16,140
1,16,100
1,17,140
1,17,220
1,17,100
1,17,220
1,17,220
1,17,100
1,17,100
1,17,100
1,17,140
1,17,140
1,17,100
1,17,100
1,17,100
1,18,100
1,18,100
1,18,100
1,18,100
1,18,220
1,18,100
1,19,220
1,19,140
1,19,100
1,19,260
1,19,220
1,19,220
1,19,100
1,19,140
1,19,140
1,20,180
1,20,140
1,20,260
1,20,140
1,20,140
1,21,140
1,21,220
1,21,180
1,21,60
1,22,140
1,22,100
1,22,140
1,22,180
1,22,100
1,22,140
1,23,140
1,23,220
1,23,140
1,23,140
1,23,140
1,23,100
1,23,100
1,23,140
1,23,100
1,23,180
1,23,220
1,23,100
1,23,180
1,24,180
1,24,180
1,24,180
1,24,140
1,25,140
1,25,260
1,25,180
1,25,180
1,25,220
1,26,180
1,26,140
1,27,100
1,27,60
1,27,100
1,27,60
2,3,20
2,3,60
2,3,60
2,3,60
2,3,20
2,3,300
2,3,20
2,3,20
2,3,60
2,3,60
2,3,60
2,3,60
2,3,140
2,3,20
2,3,220
2,3,60
2,3,140
2,3,60
2,3,100
2,3,60
2,3,20
2,3,20
2,3,60
2,3,20
2,3,100
2,3,20
2,3,20
2,3,20
2,3,60
2,3,180
2,3,20
2,3,20
2,3,180
2,3,100
2,3,100
2,3,60
2,3,20
2,3,140
2,3,20
2,3,60
2,3,60
2,3,60
2,3,20
2,3,20
2,3,20
2,3,100
2,3,20
2,3,20
2,3,180
2,3,60
2,4,60
2,4,60
2,4,60
2,4,180
2,4,60
2,4,60
2,4,60
2,4,60
2,4,100
2,4,60
2,4,20
2,4,20
2,4,100
2,4,100
2,4,60
2,4,100
2,4,60
2,4,60
2,4,20
2,4,60
2,4,60
2,4,60
2,4,60
2,4,60
2,4,20
2,4,60
2,4,60
2,4,60
2,4,100
2,4,20
2,4,60
2,4,60
2,4,20
2,4,60
2,4,60
2,4,180
2,4,60
2,4,60
2,4,60
2,4,140
2,4,60
2,4,60
2,4,20
2,4,60
2,4,60
2,4,20
2,4,20
2,4,60
2,4,20
2,4,20
2,4,60
2,4,60
2,5,20
2,5,20
2,5,20
2,5,20
2,5,20
2,5,20
2,5,20
2,5,60
2,5,20
2,5,60
2,5,20
2,5,100
2,5,20
2,5,60
2,5,20
2,5,20
2,5,20
2,5,20
2,5,20
2,5,20
2,5,20
2,5,20
2,5,20
2,5,20
2,5,20
2,5,60
2,5,60
2,5,20
2,5,20
2,5,20
2,5,20
2,5,20
2,5,20
2,5,260
2,5,20
2,5,20
2,5,20
2,5,60
2,5,140
2,5,20
2,5,60
2,5,20
2,5,20
2,5,60
2,5,20
2,5,20
2,5,100
2,5,20
2,5,20
2,5,20
2,5,20
2,5,20
2,5,20
2,6,20
2,6,20
2,6,60
2,6,140
2,6,180
2,6,20
2,6,100
2,6,100
2,6,20
2,6,60
2,6,60
2,6,20
2,6,60
2,6,60
2,6,100
2,6,60
2,6,60
2,6,60
2,6,20
2,6,140
2,6,100
2,6,140
2,6,100
2,6,20
2,6,60
2,6,60
2,6,60
2,6,60
2,6,20
2,6,60
2,6,60
2,6,100
2,6,20
2,7,140
2,7,140
2,7,100
2,7,100
2,7,300
2,7,60
2,7,140
2,7,60
2,7,100
2,7,180
2,7,20
2,7,140
2,7,100
2,7,180
2,7,180
2,7,140
2,7,140
2,7,60
2,7,220
2,7,60
2,7,140
2,7,260
2,7,60
2,7,100
2,7,140
2,7,220
2,7,60
2,7,180
2,7,60
2,7,60
2,7,60
2,8,180
2,8,220
2,8,60
2,8,100
2,8,100
2,8,180
2,8,140
2,8,100
2,8,100
2,8,60
2,8,140
2,8,60
2,8,340
2,8,140
2,8,140
2,8,100
2,8,340
2,8,140
2,8,180
2,8,260
2,8,140
2,8,100
2,8,220
2,8,100
2,8,60
2,8,140
2,8,100
2,8,60
2,8,100
2,9,140
2,9,100
2,9,300
2,9,60
2,9,140
2,9,140
2,9,100
2,9,140
2,9,60
2,9,100
2,9,220
2,9,100
2,9,260
2,9,140
2,9,140
2,9,100
2,9,220
2,9,220
2,9,140
2,9,140
2,9,100
2,9,220
2,9,100
2,10,100
2,10,100
2,10,340
2,10,100
2,10,220
2,10,220
2,10,140
2,10,140
2,10,260
2,10,220
2,10,100
2,10,220
2,10,100
2,10,100
2,10,180
2,10,60
2,10,100
2,10,20
2,10,300
2,10,60
2,10,100
2,10,60
2,10,180
2,10,60
2,10,180
2,10,140
2,10,100
2,10,220
2,10,180
2,10,140
2,10,60
2,11,60
2,11,100
2,11,60
2,11,60
2,11,100
2,11,60
2,11,60
2,11,60
2,11,60
2,11,60
2,11,100
2,11,60
2,11,60
2,11,60
2,11,100
2,11,100
2,11,60
2,11,100
2,11,60
2,11,60
2,11,60
2,11,60
2,11,100
2,11,100
2,11,60
2,11,100
2,11,180
2,11,140
2,11,60
2,11,100
2,12,100
2,12,100
2,12,60
2,12,100
2,12,60
2,12,60
2,12,100
2,12,140
2,12,100
2,12,100
2,12,100
2,12,100
2,12,60
2,12,100
2,12,100
2,12,60
2,12,220
2,12,260
2,12,100
2,12,60
2,12,100
2,12,100
2,12,100
2,12,180
2,12,220
2,12,180
2,12,100
2,12,100
2,12,100
2,13,140
2,13,100
2,13,100
2,13,60
2,13,60
2,13,180
2,13,100
2,13,140
2,13,60
2,13,60
2,13,60
2,13,140
2,13,60
2,13,60
2,13,60
2,13,140
2,13,60
2,13,60
2,13,60
2,13,100
2,13,60
2,13,60
2,13,100
2,13,180
2,14,20
2,14,60
2,14,180
2,14,100
2,14,60
2,14,60
2,14,20
2,14,60
2,14,60
2,14,20
2,14,140
2,14,100
2,14,140
2,14,60
2,14,60
2,14,60
2,14,100
2,14,100
2,14,20
2,14,20
2,14,100
2,14,20
2,14,60
2,14,20
2,14,20
2,14,60
2,14,20
2,14,60
2,14,260
2,14,140
2,14,100
2,14,20
2,14,100
2,14,100
2,14,140
2,15,140
2,15,100
2,15,340
2,15,60
2,15,20
2,15,20
2,15,220
2,15,20
2,15,100
2,15,20
2,15,20
2,15,140
2,15,20
2,15,140
2,15,20
2,15,60
2,15,180
2,15,20
2,15,100
2,15,100
2,15,100
2,15,20
2,15,140
2,15,100
2,16,180
2,16,140
2,16,60
2,16,100
2,16,140
2,16,60
2,16,140
2,16,100
2,16,100
2,16,140
2,16,140
2,16,60
2,16,100
2,16,180
2,16,140
2,16,60
2,16,140
2,16,60
2,16,140
2,16,20
2,16,100
2,17,140
2,17,100
2,17,140
2,17,180
2,17,60
2,17,100
2,17,140
2,17,100
2,17,140
2,17,180
2,17,60
2,17,100
2,17,260
2,17,180
2,17,100
2,17,60
2,17,60
2,17,60
2,17,100
2,17,60
2,18,100
2,18,60
2,18,140
2,18,140
2,18,100
2,18,60
2,18,140
2,18,140
2,18,140
2,18,60
2,18,60
2,18,180
2,18,140
2,18,140
2,18,60
2,18,60
2,18,140
2,18,100
2,18,60
2,19,60
2,19,100
2,19,140
2,19,100
2,19,140
2,19,180
2,19,140
2,19,140
2,19,140
2,19,260
2,19,180
2,19,220
2,19,100
2,19,100
2,19,140
2,19,220
2,19,140
2,19,140
2,19,180
2,19,100
2,19,140
2,20,140
2,20,140
2,20,140
2,20,100
2,20,100
2,20,100
2,20,180
2,20,180
2,20,140
2,20,100
2,20,100
2,20,140
2,20,140
2,20,140
2,20,140
2,20,100
2,20,100
2,20,100
2,20,140
2,20,180
2,20,140
2,21,140
2,21,180
2,21,140
2,21,180
2,21,140
2,21,180
2,21,180
2,21,140
2,21,140
2,21,100
2,21,180
2,21,100
2,21,60
2,22,300
2,22,140
2,22,100
2,22,260
2,22,100
2,22,180
2,22,100
2,22,180
2,22,100
2,22,140
2,22,100
2,23,380
2,23,180
2,23,180
2,23,140
2,23,260
2,23,140
2,23,100
2,23,260
2,23,260
2,23,220
2,23,180
2,23,180
2,23,140
2,23,180
2,24,140
2,24,220
2,24,180
2,24,100
2,24,140
2,24,140
2,24,180
2,24,220
2,24,180
2,24,220
2,24,180
2,25,180
2,25,220
2,25,180
2,25,140
2,25,220
2,25,220
2,25,100
2,25,180
2,26,180
2,26,140
2,26,140
2,26,140
2,26,180
2,26,60
2,27,20
2,27,20
2,27,60
2,27,100
2,27,60
2,27,20
2,27,140
2,27,60
2,27,100
2,27,20
3,4,60
3,4,60
3,4,60
3,4,20
3,4,60
3,4,140
3,4,60
3,4,20
3,4,20
3,4,20
3,4,60
3,4,20
3,4,20
3,4,60
3,4,140
3,4,20
3,4,20
3,4,60
3,4,60
3,4,20
3,4,20
3,4,60
3,4,20
3,4,60
3,4,100
3,4,20
3,4,20
3,4,60
3,4,100
3,4,20
3,4,60
3,4,100
3,4,20
3,4,20
3,4,60
3,4,100
3,4,60
3,4,60
3,4,100
3,4,20
3,4,60
3,4,140
3,4,20
3,4,140
3,4,100
3,4,20
3,4,60
3,4,20
3,4,20
3,4,60
3,4,20
